level,word,sentence
3,thrilled,He was _____ to discover he had won the competition.
3,thrilled,She was _____ about the surprise party in the practice session.
3,thrilled,The students were _____ to learn about the field trip.
3,thrilled,The musician used a _____ approach before sunset in class.
3,thrilled,She was _____ to see her best friend after so long.
3,tractable,The _____ horse was easy to train during the lesson.
3,tractable,The _____ student followed instructions willingly at school.
3,tractable,The _____ material was easy to shape during the activity.
3,tractable,The _____ child was a pleasure to teach in the library.
3,tractable,The _____ problem was solved quickly during the discussion.
3,tractable,The _____ employee adapted to changes easily in the exercise.
3,tractable,The _____ metal could be bent without breaking in the story.
3,tractable,The _____ nature of the situation made it manageable.
3,tractable,The _____ student was eager to learn during the task.
3,tractable,The _____ clay was perfect for the pottery class.
3,treachery,His _____ shocked everyone who trusted him in the practice session.
3,treachery,The _____ of the betrayal was hard to forgive.
3,treachery,The _____ of the spy endangered many lives in the long term.
3,treachery,The doctor noticed the _____ in the hallway during the lesson.
3,treachery,The _____ of his actions was unforgivable in the long term.
3,treachery,The _____ was exposed when the truth came out.
3,treachery,The _____ of the double agent was revealed in the long term.
3,treachery,The _____ caused irreparable damage to relationships in the library.
3,treachery,The _____ of the plot was carefully planned in the long term.
3,treachery,The _____ was met with anger and disappointment in the exercise.
3,trifling,The _____ matter was not worth arguing about in the story.
3,trifling,The _____ amount of money was insignificant during the task.
3,trifling,The _____ detail didn't affect the overall result in the practice session.
3,trifling,The _____ mistake was easily corrected in class.
3,trifling,The _____ issue was quickly resolved during the lesson.
3,trifling,The _____ sum was barely noticeable at school.
3,trifling,The _____ problem was soon forgotten during the activity.
3,trifling,The _____ concern didn't warrant attention in the library.
3,trifling,The _____ error was of no consequence during the discussion.
3,trifling,The _____ difference was barely perceptible in the exercise.
3,ultimatum,The boss gave him an _____: improve or be fired.
3,ultimatum,The _____ was clear: comply or face consequences in the story.
3,ultimatum,The _____ left no room for negotiation during the task.
3,ultimatum,The _____ forced him to make a difficult decision.
3,ultimatum,The _____ was delivered with finality in the practice session.
3,ultimatum,The _____ gave him one last chance in class.
3,ultimatum,The _____ was met with resistance during the lesson.
3,ultimatum,The _____ required an immediate response at school.
3,ultimatum,The _____ was the final demand during the activity.
3,ultimatum,The _____ made the situation very clear in the library.
3,uncaring,His _____ attitude towards the homeless was shocking during the discussion.
3,uncaring,The _____ response showed a lack of compassion in the exercise.
3,uncaring,The _____ behaviour upset many people in the story.
3,uncaring,The _____ nature of the comment was hurtful during the task.
3,uncaring,The _____ approach ignored people's feelings in the practice session.
3,uncaring,The _____ treatment of animals was unacceptable in class.
3,uncaring,The _____ remark showed no empathy during the lesson.
3,uncaring,The _____ attitude was difficult to understand at school.
3,uncaring,The _____ response lacked any warmth during the activity.
3,uncaring,The _____ behaviour demonstrated a lack of concern in the library.
3,undermine,The constant criticism began to _____ her confidence during the discussion.
3,undermine,The leaks tried to _____ the government's position in the exercise.
3,undermine,The rumours would _____ his reputation in the story.
3,undermine,The problems began to _____ the project's success during the task.
3,undermine,The setbacks would _____ their progress in the practice session.
3,undermine,The criticism would _____ his self-esteem in class.
3,undermine,The delays began to _____ the schedule during the lesson.
3,undermine,The errors would _____ the system's reliability at school.
3,undermine,The doubts began to _____ their trust during the activity.
3,undermine,The failures would _____ their determination in the library.
3,untoward,Nothing _____ happened during the journey during the discussion.
3,untoward,The _____ incident caused concern among the staff in the exercise.
3,untoward,The _____ event disrupted the peaceful atmosphere in the story.
3,untoward,The _____ behaviour was reported to the authorities during the task.
3,untoward,The _____ situation required immediate attention in the practice session.
3,untoward,The _____ development surprised everyone that morning in class.
3,untoward,The _____ occurrence was unexpected during the lesson during the lesson.
3,untoward,The _____ circumstances made things difficult at school.
3,untoward,The _____ turn of events worried them during the activity.
3,untoward,The _____ incident was quickly resolved in the library.
3,unwitting,She was an _____ participant in the scheme during the discussion.
