level,word,quiz_sentence
3,swindler,His <blank> had been elaborate.
3,swindler,The <blank> had fled before the trial.
3,swindler,She had recognised the <blank> from the description.
3,swindler,The <blank> had been sentenced to prison.
3,sycophant,She had despised the <blank> at court.
3,sycophant,The <blank> had flattered his way to the top.
3,sycophant,His <blank> had been transparent.
3,sycophant,The <blank> had been dismissed with the regime.
3,sycophant,She had refused to play the <blank>.
3,sycophant,The <blank> had agreed with everything.
3,sycophant,His <blank> behaviour had been noted.
3,sycophant,The <blank> had been rewarded with a post.
3,sycophant,She had seen through the <blank>.
3,sycophant,The <blank> had been the subject of satire.
3,symbolism,She had written about the <blank> in the novel.
3,symbolism,The <blank> had been heavy-handed.
3,symbolism,His <blank> had been subtle.
3,symbolism,The <blank> of the flag had been debated.
3,symbolism,She had used <blank> throughout the poem.
3,symbolism,The <blank> had been lost on the audience.
3,symbolism,His <blank> had been political.
3,symbolism,The <blank> of the gesture had been clear.
3,symbolism,She had studied religious <blank>.
3,symbolism,The <blank> had added depth to the work.
3,symmetry,She had admired the <blank> of the building.
3,symmetry,The <blank> had been perfect.
3,symmetry,His <blank> had been disturbed by the scar.
3,symmetry,The <blank> of the design had been striking.
3,symmetry,She had drawn the <blank> with care.
3,symmetry,The <blank> had been bilateral.
3,symmetry,His <blank> had been noted by the coach.
3,symmetry,The <blank> had been broken by the new wing.
3,symmetry,She had sought <blank> in her life.
3,symmetry,The <blank> had pleased the eye.
3,taciturn,She had found him <blank> at first.
3,taciturn,The <blank> stranger had said little.
3,taciturn,His <blank> nature had been misunderstood.
3,taciturn,The <blank> guard had nodded once.
3,taciturn,She had grown used to his <blank> ways.
3,taciturn,The <blank> response had been a shrug.
3,taciturn,His <blank> manner had hidden a sharp mind.
3,taciturn,The <blank> figure had stood by the door.
3,taciturn,She had broken through his <blank> reserve.
3,taciturn,The <blank> silence had been comfortable.
3,tangible,She had wanted <blank> results.
3,tangible,The <blank> evidence had been presented.
3,tangible,His <blank> contribution had been significant.
3,tangible,The <blank> benefits had been listed.
3,tangible,She had felt a <blank> sense of relief.
3,tangible,The <blank> progress had been measurable.
3,tangible,His <blank> assets had been frozen.
3,tangible,The <blank> reward had been a bonus.
3,tangible,She had demanded <blank> proof.
3,tangible,The <blank> difference had been clear.
3,tapestry,The <blank> had hung in the great hall.
3,tapestry,She had studied the <blank> for hours.
3,tapestry,The <blank> of history had many threads.
3,tapestry,His <blank> had been woven by hand.
3,tapestry,She had described the <blank> of life in the city.
3,tapestry,The <blank> had been restored.
3,tapestry,His <blank> had told an old story.
3,tapestry,The <blank> had been a gift from the king.
3,tapestry,She had added another thread to the <blank>.
3,tapestry,The <blank> had been priceless.
3,terminate,She had decided to <blank> the contract.
3,terminate,The <blank> had been with immediate effect.
3,terminate,His <blank> had been unexpected.
3,terminate,The <blank> of the pregnancy had been legal.
3,terminate,She had <blank> the meeting early.
3,terminate,The <blank> had been agreed by both parties.
3,terminate,His <blank> had been for cause.
3,terminate,The <blank> clause had been invoked.
3,terminate,She had <blank> the connection.
3,terminate,The <blank> had been clean.
3,thrilled,She had been <blank> by the news.
3,thrilled,The <blank> crowd had cheered.
3,thrilled,His <blank> reaction had been genuine.
3,thrilled,The <blank> audience had given a standing ovation.
3,thrilled,She had been <blank> to accept the award.
3,thrilled,The <blank> children had run to the tree.
3,thrilled,His <blank> expression had said it all.
3,thrilled,The <blank> fans had waited for hours.
3,thrilled,She had been <blank> at the prospect.
3,thrilled,The <blank> response had been overwhelming.
3,tractable,She had found the child surprisingly <blank>.
3,tractable,The <blank> material had been easy to shape.
3,tractable,His <blank> nature had made him a good pupil.
3,tractable,The <blank> horse had been chosen for the lesson.
3,tractable,She had hoped for a <blank> committee.
3,tractable,The <blank> problem had been solved quickly.
3,tractable,His <blank> attitude had been welcome.
3,tractable,The <blank> metal had been worked by hand.
3,tractable,She had been <blank> in the negotiations.
3,tractable,The <blank> soil had yielded a good crop.
3,treachery,She had been shocked by his <blank>.
3,treachery,The <blank> had been discovered in time.
3,treachery,His <blank> had cost many lives.
3,treachery,The <blank> of the act had been undeniable.
3,treachery,She had accused him of <blank>.
3,treachery,The <blank> had been planned for months.
3,treachery,His <blank> had been rewarded with exile.
3,treachery,The <blank> had broken the alliance.
3,treachery,She had never forgiven the <blank>.
3,treachery,The <blank> had been the stuff of ballads.
3,trifling,She had dismissed it as a <blank> matter.
3,trifling,The <blank> sum had been refused.
3,trifling,His <blank> errors had added up.
3,trifling,The <blank> delay had been annoying.
3,trifling,She had been accused of <blank> with the evidence.
3,trifling,The <blank> offence had been overlooked.
3,trifling,His <blank> attitude had irritated her.
3,trifling,The <blank> difference had been negligible.
3,trifling,She had lost no sleep over the <blank> detail.
3,trifling,The <blank> nature of the complaint had been noted.
3,ultimatum,She had delivered an <blank> to the board.
3,ultimatum,The <blank> had been rejected.
3,ultimatum,His <blank> had given them twenty-four hours.
3,ultimatum,The <blank> had been met with silence.
3,ultimatum,She had received an <blank> from her partner.
3,ultimatum,The <blank> had been clear and final.
3,ultimatum,His <blank> had been a bluff.
3,ultimatum,The <blank> had expired at midnight.
3,ultimatum,She had refused to issue an <blank>.
3,ultimatum,The <blank> had been accepted under protest.
3,uncaring,She had been shocked by his <blank> attitude.
3,uncaring,The <blank> response had been criticised.
3,uncaring,His <blank> manner had driven her away.
3,uncaring,The <blank> system had been reformed.
3,uncaring,She had been accused of being <blank>.
3,uncaring,The <blank> remark had hurt.
3,uncaring,His <blank> neglect had been reported.
3,uncaring,The <blank> treatment had been documented.
3,uncaring,She had found the staff <blank>.
3,uncaring,The <blank> world had hardened her.
3,undermine,She had tried to <blank> his authority.
3,undermine,The <blank> had been subtle.
3,undermine,His <blank> of the project had been deliberate.
3,undermine,The <blank> had weakened the foundation.
3,undermine,She had been accused of trying to <blank> the deal.
3,undermine,The <blank> had been discovered.
3,undermine,His <blank> comments had done the damage.
3,undermine,The <blank> had taken months.
3,undermine,She had refused to <blank> her colleague.
3,undermine,The <blank> had been political.
3,untoward,She had noticed nothing <blank>.
3,untoward,The <blank> incident had been reported.
3,untoward,His <blank> behaviour had been noted.
3,untoward,The <blank> delay had been explained.
3,untoward,She had tried to prevent any <blank> outcome.
3,untoward,The <blank> event had been unexpected.
3,untoward,His <blank> remarks had been withdrawn.
3,untoward,The <blank> attention had been unwelcome.
3,untoward,She had hoped to avoid <blank> publicity.
3,untoward,The <blank> development had been contained.
3,unwitting,She had been an <blank> accomplice.
3,unwitting,The <blank> victim had been used.
3,unwitting,His <blank> disclosure had caused the leak.
3,unwitting,The <blank> participation had been innocent.
3,unwitting,She had given <blank> support to the scheme.
3,unwitting,The <blank> humour had broken the tension.
3,unwitting,His <blank> role had been crucial.
3,unwitting,The <blank> betrayal had been the worst.
3,unwitting,She had been <blank> in the plot.
3,unwitting,The <blank> witness had seen everything.
3,unworthy,She had felt <blank> of the honour.
3,unworthy,The <blank> thought had shamed her.
3,unworthy,His <blank> behaviour had been condemned.
3,unworthy,The <blank> cause had been abandoned.
3,unworthy,She had been deemed <blank> of the post.
3,unworthy,The <blank> successor had been rejected.
3,unworthy,His <blank> conduct had been noted.
3,unworthy,The <blank> treatment had been protested.
3,unworthy,She had rejected the <blank> suggestion.
3,unworthy,The <blank> opponent had been dismissed.
3,vacillate,She had watched him <blank> for weeks.
3,vacillate,The <blank> policy had confused everyone.
3,vacillate,His <blank> had been frustrating.
3,vacillate,The <blank> between options had continued.
3,vacillate,She had refused to <blank>.
3,vacillate,The <blank> leader had lost support.
3,vacillate,His <blank> had been between two offers.
3,vacillate,The <blank> had delayed the decision.
3,vacillate,She had seen him <blank> one too many times.
3,vacillate,The <blank> had been characteristic.
3,vanadium,The <blank> in the alloy had strengthened the steel.
3,vanadium,She had studied <blank> compounds in the lab.
3,vanadium,The <blank> content had been measured.
3,vanadium,His <blank> research had been published.
3,vanadium,The <blank> had been used in the catalyst.
3,vanadium,She had identified <blank> in the sample.
3,vanadium,The <blank> battery had been experimental.
3,vanadium,His <blank> discovery had been significant.
3,vanadium,The <blank> had been extracted from the ore.
