level,word,sentence
4,spontaneous,The _____ act of kindness was touching in the practice session.
4,spoonerism,"Saying ""well-boiled icicle"" instead of ""well-oiled bicycle"" is a _____."
4,spoonerism,Saying 'well-boiled icicle' instead of 'well-oiled bicycle' is a _____.
4,spoonerism,The _____ made everyone laugh that morning in class.
4,spoonerism,She accidentally made a _____ when she was nervous.
4,spoonerism,The _____ 'tons of soil' instead of 'sons of toil' was amusing.
4,spoonerism,He created a _____ without realising it during the lesson.
4,spoonerism,The _____ 'you have hissed my mystery lectures' was funny.
4,spoonerism,She found the _____ entertaining during the lesson at school.
4,spoonerism,The _____ showed how easy it is to mix up words.
4,spoonerism,He laughed at his own _____ during the activity.
4,stereotype,We should challenge harmful _____ in class in the library.
4,stereotype,The _____ about teenagers was unfair during the discussion.
4,stereotype,She refused to accept the _____ in the exercise.
4,stereotype,The _____ didn't reflect reality at school in the story.
4,stereotype,He fought against the _____ during the match during the task.
4,stereotype,The _____ was based on prejudice in the practice session.
4,stereotype,She worked to break down the _____ in class.
4,stereotype,The _____ limited people's understanding on the trip during the lesson.
4,stereotype,He rejected the _____ completely that morning at school.
4,stimulating,The _____ discussion kept everyone engaged during the activity.
4,stimulating,She found the _____ conversation very interesting in the library.
4,stimulating,The _____ lecture inspired many students during the discussion.
4,stimulating,He enjoyed the _____ challenge of the puzzle in the exercise.
4,stimulating,The _____ activity made her think deeply in the story.
4,stimulating,She appreciated the _____ nature of the debate during the task.
4,stimulating,The _____ book kept her reading late into the night.
4,stimulating,He found the _____ environment motivating in the practice session.
4,stimulating,The _____ experience broadened her horizons in class.
4,stipulatory,The _____ terms had to be met before approval.
4,stipulatory,She reviewed the _____ conditions carefully during the lesson.
4,stipulatory,The _____ requirements were clearly stated at school.
4,stipulatory,He understood the _____ nature of the agreement during the activity.
4,stipulatory,The _____ clause was important during the lesson in the library.
4,stipulatory,She checked all the _____ details during the discussion.
4,stipulatory,The _____ provisions had to be followed in the exercise.
4,stipulatory,He met all the _____ conditions in the story.
4,stipulatory,The _____ terms were non-negotiable in class during the task.
4,stupidity,The _____ of his actions was obvious to everyone.
4,stupidity,She was frustrated by the _____ of the mistake.
4,stupidity,The _____ of the decision became clear later in the long term.
4,stupidity,He regretted the _____ of his behaviour in class.
4,stupidity,The _____ of the plan was evident in the long term.
4,stupidity,She couldn't believe the _____ of the situation at school.
4,stupidity,The _____ of the error was costly in the long term.
4,stupidity,He was embarrassed by the _____ of his comment.
4,stupidity,The _____ of the approach was clear in the long term.
4,subordinate,She treated her _____ with respect during the discussion.
4,subordinate,The _____ position meant he had less authority in the exercise.
4,subordinate,He was a _____ to the manager in the story.
4,subordinate,The _____ role required following instructions during the task.
4,subordinate,She worked as a _____ in the organisation in the practice session.
4,subordinate,The _____ staff member reported to the supervisor in class.
4,subordinate,He understood his _____ status in the hierarchy during the lesson.
4,subordinate,The _____ officer followed orders from above in the long term.
4,subordinate,She respected her _____ colleagues at school during the activity.
4,subservient,The _____ assistant never questioned his boss in the library.
4,subservient,She refused to be _____ to anyone during the discussion.
4,subservient,The _____ attitude was not respected in the exercise.
4,subservient,He showed a _____ manner that worried others in the story.
4,subservient,The _____ behaviour was inappropriate during the match during the task.
4,subservient,She disliked the _____ way he acted in the practice session.
4,subservient,The _____ position made him uncomfortable in class.
4,subservient,He was too _____ to stand up for himself.
4,subservient,The _____ nature of the role was clear during the lesson.
4,substantial,She made a _____ contribution to the fund at school.
4,substantial,The _____ amount of money surprised everyone during the activity.
4,substantial,He received _____ support from his friends in the library.
4,substantial,The _____ improvement was noticeable on the trip during the discussion.
4,substantial,She had a _____ collection of books in the exercise.
4,substantial,The _____ meal satisfied everyone that morning in the story.
4,substantial,He made _____ progress in his studies during the task.
4,substantial,The _____ building dominated the skyline in the practice session.
4,substantial,She provided _____ evidence for her claim in class.
4,substantiate,He could not _____ his claims during the lesson.
4,substantiate,He could not _____ his claims with evidence at school.
4,substantiate,She needed to _____ her argument with facts during the activity.
4,substantiate,The scientist tried to _____ the theory in the library.
4,substantiate,He was asked to _____ his statement during the discussion.
4,substantiate,She worked hard to _____ her research findings in the exercise.
